user_id,mood,occasion,preferred_categories,product_id,product_type,style,color,season,interaction,timestamp
user_352,energetic,eid,['pajamas'],prod_80,top,trendy,white,summer,added_to_cart,2025-04-24 05:21:43
user_210,bored,party,"['skirts', 'pajamas']",prod_103,skirt,elegant,beige,winter,viewed,2025-05-30 17:21:43
user_112,sad,eid,"['tops', 'pajamas', 'skirts']",prod_189,makeup,cozy,green,summer,clicked,2025-05-19 05:21:43
user_257,sad,eid,"['dresses', 'scarves']",prod_104,heels,cozy,green,winter,clicked,2025-05-05 07:21:43
user_74,tired,work,"['pajamas', 'dresses', 'bags']",prod_187,scarf,elegant,beige,autumn,viewed,2025-06-25 02:21:43
user_99,romantic,party,['bags'],prod_197,dress,classic,white,winter,added_to_cart,2025-06-16 16:21:43
user_453,sad,normal_day,"['makeup', 'pajamas']",prod_160,bag,elegant,pink,autumn,viewed,2025-05-13 11:21:43
user_272,tired,eid,"['perfumes', 'heels', 'skirts']",prod_47,bag,trendy,beige,all,viewed,2025-06-12 07:21:43
user_200,energetic,party,"['accessories', 'bags']",prod_45,top,cozy,white,autumn,viewed,2025-06-26 09:21:43
user_115,bored,normal_day,"['homewear', 'heels', 'skirts']",prod_169,heels,floral,pink,winter,viewed,2025-06-05 21:21:43
user_41,happy,eid,"['heels', 'pajamas']",prod_225,perfume,trendy,red,spring,purchased,2025-04-17 02:21:43
user_272,happy,eid,"['accessories', 'scarves']",prod_252,skirt,elegant,blue,winter,clicked,2025-05-29 08:21:43
user_186,happy,date_night,"['dresses', 'tops']",prod_109,perfume,trendy,green,summer,clicked,2025-06-27 15:21:43
user_280,sad,wedding,['tops'],prod_208,perfume,floral,beige,summer,viewed,2025-05-02 02:21:43
user_471,tired,date_night,"['skirts', 'heels']",prod_253,makeup,classic,pink,spring,viewed,2025-04-15 09:21:43
user_293,tired,party,['pajamas'],prod_98,dress,elegant,blue,autumn,clicked,2025-06-27 11:21:43
user_392,happy,date_night,"['accessories', 'homewear']",prod_147,pajamas,floral,red,spring,viewed,2025-05-10 14:21:43
user_449,tired,party,['homewear'],prod_103,top,cozy,blue,all,clicked,2025-06-25 15:21:43
user_67,energetic,wedding,['tops'],prod_285,scarf,casual,white,summer,added_to_cart,2025-07-11 03:21:43
user_477,bored,wedding,['bags'],prod_293,bag,trendy,black,spring,viewed,2025-05-12 23:21:43
user_387,romantic,eid,"['homewear', 'heels']",prod_278,makeup,casual,white,spring,purchased,2025-06-08 15:21:43
user_431,happy,work,"['homewear', 'bags']",prod_288,makeup,cozy,red,winter,viewed,2025-06-25 05:21:43
user_483,bored,normal_day,"['homewear', 'accessories']",prod_181,skirt,classic,green,all,clicked,2025-04-15 09:21:43
user_129,romantic,normal_day,"['dresses', 'heels']",prod_150,top,elegant,white,autumn,clicked,2025-05-31 12:21:43
user_46,happy,eid,"['bags', 'skirts']",prod_248,heels,cozy,red,summer,clicked,2025-07-08 07:21:43
user_380,bored,normal_day,"['pajamas', 'tops', 'skirts']",prod_53,bag,casual,blue,spring,clicked,2025-04-15 11:21:43
user_435,bored,party,"['perfumes', 'dresses']",prod_61,pajamas,cozy,red,summer,viewed,2025-06-22 01:21:43
user_142,sad,work,['scarves'],prod_212,scarf,trendy,beige,winter,clicked,2025-07-04 16:21:43
user_305,sad,normal_day,"['makeup', 'homewear', 'scarves']",prod_27,skirt,trendy,green,autumn,viewed,2025-06-03 00:21:43
user_9,romantic,normal_day,"['scarves', 'perfumes']",prod_276,perfume,classic,white,autumn,clicked,2025-05-14 17:21:43
user_376,tired,wedding,['heels'],prod_26,heels,elegant,black,summer,viewed,2025-05-23 19:21:43
user_150,tired,date_night,['makeup'],prod_35,pajamas,cozy,red,autumn,viewed,2025-06-10 04:21:43
user_443,bored,normal_day,"['heels', 'skirts']",prod_225,perfume,cozy,pink,autumn,added_to_cart,2025-06-27 03:21:43
user_425,tired,work,"['skirts', 'dresses', 'accessories']",prod_135,skirt,elegant,black,winter,purchased,2025-06-13 04:21:43
user_74,bored,wedding,"['homewear', 'pajamas']",prod_199,top,trendy,green,summer,viewed,2025-05-29 07:21:43
user_415,bored,party,['perfumes'],prod_231,bag,classic,pink,spring,clicked,2025-05-04 10:21:43
user_91,romantic,date_night,"['accessories', 'homewear']",prod_250,makeup,elegant,white,summer,purchased,2025-05-14 21:21:43
user_201,romantic,eid,"['makeup', 'homewear', 'accessories']",prod_262,perfume,floral,red,autumn,purchased,2025-05-12 17:21:43
user_413,romantic,party,"['tops', 'accessories', 'homewear']",prod_214,makeup,elegant,pink,autumn,purchased,2025-06-23 22:21:43
user_99,tired,eid,['scarves'],prod_179,makeup,casual,red,winter,viewed,2025-06-13 04:21:43
user_127,romantic,date_night,"['pajamas', 'scarves']",prod_35,dress,classic,green,spring,added_to_cart,2025-05-27 04:21:43
user_196,sad,wedding,['heels'],prod_163,dress,classic,black,spring,viewed,2025-06-16 10:21:43
user_38,romantic,date_night,"['scarves', 'perfumes']",prod_148,makeup,floral,black,all,added_to_cart,2025-06-07 23:21:43
user_256,tired,work,"['perfumes', 'dresses']",prod_35,scarf,casual,white,spring,viewed,2025-06-25 01:21:43
user_42,tired,normal_day,"['dresses', 'perfumes']",prod_19,dress,classic,pink,spring,added_to_cart,2025-06-29 21:21:43
user_367,happy,eid,"['pajamas', 'heels', 'makeup']",prod_135,perfume,classic,beige,spring,added_to_cart,2025-07-02 16:21:43
user_405,happy,eid,"['perfumes', 'bags']",prod_1,skirt,classic,green,spring,viewed,2025-04-29 10:21:43
user_314,energetic,date_night,['perfumes'],prod_295,scarf,cozy,red,all,viewed,2025-05-12 16:21:43
user_252,romantic,party,['makeup'],prod_61,top,cozy,red,all,clicked,2025-04-16 09:21:43
user_410,tired,wedding,"['pajamas', 'dresses', 'tops']",prod_27,top,elegant,pink,spring,viewed,2025-05-11 03:21:43
user_500,tired,normal_day,['accessories'],prod_174,bag,trendy,red,summer,added_to_cart,2025-05-18 21:21:43
user_279,bored,date_night,['accessories'],prod_84,dress,trendy,blue,spring,clicked,2025-04-12 11:21:43
user_485,energetic,work,"['scarves', 'makeup']",prod_269,scarf,classic,pink,autumn,clicked,2025-06-27 03:21:43
user_288,romantic,date_night,"['skirts', 'bags']",prod_288,scarf,elegant,green,winter,added_to_cart,2025-04-26 21:21:43
user_136,energetic,wedding,"['tops', 'skirts', 'accessories']",prod_44,dress,casual,white,spring,clicked,2025-04-29 14:21:43
user_440,tired,normal_day,['bags'],prod_262,scarf,trendy,black,winter,added_to_cart,2025-06-23 17:21:43
user_448,bored,normal_day,"['pajamas', 'dresses']",prod_245,dress,trendy,beige,summer,clicked,2025-05-31 07:21:43
user_86,romantic,work,"['perfumes', 'skirts']",prod_297,heels,classic,white,summer,clicked,2025-05-19 12:21:43
user_51,energetic,wedding,"['homewear', 'dresses']",prod_216,dress,floral,beige,summer,added_to_cart,2025-05-30 19:21:43
user_468,energetic,normal_day,"['scarves', 'perfumes']",prod_224,perfume,floral,red,spring,purchased,2025-07-10 03:21:43
user_139,energetic,normal_day,['tops'],prod_272,bag,trendy,green,summer,viewed,2025-06-20 18:21:43
user_472,happy,work,"['bags', 'tops']",prod_265,dress,casual,green,winter,clicked,2025-04-12 13:21:43
user_57,energetic,wedding,['perfumes'],prod_28,makeup,trendy,white,summer,viewed,2025-05-17 20:21:43
user_55,romantic,date_night,"['makeup', 'heels', 'dresses']",prod_199,skirt,elegant,blue,all,viewed,2025-05-03 13:21:43
user_465,energetic,work,['tops'],prod_47,pajamas,trendy,blue,summer,viewed,2025-05-03 06:21:43
user_432,sad,work,"['dresses', 'heels']",prod_278,pajamas,elegant,red,summer,viewed,2025-06-11 23:21:43
user_194,energetic,work,"['heels', 'homewear']",prod_24,makeup,cozy,black,winter,added_to_cart,2025-04-22 21:21:43
user_452,romantic,party,['scarves'],prod_86,bag,cozy,pink,spring,viewed,2025-04-29 04:21:43
user_290,tired,party,"['accessories', 'perfumes', 'makeup']",prod_243,pajamas,floral,black,all,clicked,2025-05-24 06:21:43
user_8,energetic,work,"['tops', 'makeup', 'accessories']",prod_191,perfume,elegant,green,spring,added_to_cart,2025-04-29 22:21:43
user_380,sad,date_night,"['bags', 'scarves', 'makeup']",prod_273,scarf,trendy,green,autumn,purchased,2025-07-09 02:21:43
user_469,sad,work,"['dresses', 'tops']",prod_19,heels,trendy,red,all,purchased,2025-06-18 14:21:43
user_213,bored,work,"['heels', 'perfumes', 'dresses']",prod_260,heels,casual,pink,autumn,clicked,2025-05-08 00:21:43
user_205,tired,eid,"['scarves', 'perfumes']",prod_243,makeup,casual,pink,autumn,added_to_cart,2025-05-18 10:21:43
user_433,bored,eid,"['perfumes', 'skirts']",prod_18,perfume,floral,red,winter,added_to_cart,2025-06-15 18:21:43
user_351,bored,wedding,"['perfumes', 'dresses']",prod_3,makeup,classic,red,autumn,added_to_cart,2025-04-18 15:21:43
user_10,romantic,eid,"['skirts', 'perfumes']",prod_57,dress,elegant,green,winter,viewed,2025-05-29 17:21:43
user_16,sad,party,['scarves'],prod_174,makeup,floral,blue,autumn,clicked,2025-06-21 08:21:43
user_358,happy,normal_day,"['bags', 'perfumes', 'pajamas']",prod_194,scarf,floral,beige,autumn,purchased,2025-06-04 22:21:43
user_423,tired,wedding,"['bags', 'pajamas', 'heels']",prod_158,perfume,classic,beige,spring,viewed,2025-05-27 15:21:43
user_64,sad,work,"['scarves', 'skirts']",prod_191,top,trendy,pink,all,viewed,2025-04-28 16:21:43
user_284,tired,eid,"['perfumes', 'accessories']",prod_21,makeup,classic,blue,winter,clicked,2025-05-24 03:21:43
user_21,romantic,normal_day,"['dresses', 'accessories']",prod_174,bag,casual,blue,summer,clicked,2025-04-15 20:21:43
user_27,tired,party,['makeup'],prod_163,bag,casual,beige,spring,viewed,2025-04-17 23:21:43
user_315,happy,work,['accessories'],prod_95,makeup,floral,green,all,viewed,2025-05-20 13:21:43
user_85,bored,eid,"['homewear', 'makeup']",prod_295,bag,casual,beige,autumn,added_to_cart,2025-06-21 12:21:43
user_21,tired,party,['dresses'],prod_236,top,casual,pink,winter,viewed,2025-06-03 18:21:43
user_291,bored,wedding,"['scarves', 'accessories', 'bags']",prod_100,perfume,trendy,pink,spring,viewed,2025-05-05 14:21:43
user_410,tired,party,"['tops', 'dresses', 'makeup']",prod_122,makeup,trendy,green,winter,added_to_cart,2025-05-04 18:21:43
user_423,tired,date_night,['tops'],prod_148,bag,floral,black,all,viewed,2025-05-16 19:21:43
user_481,sad,party,"['scarves', 'pajamas']",prod_110,pajamas,floral,white,all,added_to_cart,2025-04-20 20:21:43
user_482,tired,wedding,"['skirts', 'heels', 'tops']",prod_135,makeup,classic,pink,winter,added_to_cart,2025-06-07 11:21:43
user_71,romantic,eid,"['skirts', 'homewear', 'dresses']",prod_228,skirt,casual,pink,autumn,clicked,2025-05-20 02:21:43
user_466,energetic,date_night,"['accessories', 'homewear']",prod_37,makeup,casual,pink,autumn,viewed,2025-06-07 13:21:43
user_330,romantic,wedding,['pajamas'],prod_158,dress,trendy,blue,all,purchased,2025-05-02 19:21:43
user_483,happy,wedding,['heels'],prod_167,perfume,cozy,black,summer,added_to_cart,2025-04-20 12:21:43
user_471,bored,normal_day,"['heels', 'bags']",prod_276,skirt,classic,green,autumn,added_to_cart,2025-05-24 21:21:43
user_448,energetic,party,"['perfumes', 'bags']",prod_262,makeup,cozy,green,winter,viewed,2025-07-07 11:21:43
user_258,romantic,party,"['makeup', 'bags', 'dresses']",prod_42,dress,classic,blue,all,viewed,2025-06-24 06:21:43
user_242,tired,work,"['perfumes', 'heels', 'accessories']",prod_283,skirt,trendy,white,summer,clicked,2025-04-28 11:21:43
user_259,energetic,party,"['accessories', 'bags', 'makeup']",prod_300,heels,classic,beige,all,clicked,2025-05-09 18:21:43
user_114,sad,party,"['scarves', 'heels', 'tops']",prod_300,top,cozy,black,winter,clicked,2025-05-17 23:21:43
user_307,happy,date_night,['homewear'],prod_173,dress,cozy,blue,winter,added_to_cart,2025-04-15 06:21:43
user_153,tired,date_night,['skirts'],prod_73,bag,floral,blue,spring,clicked,2025-05-08 16:21:43
user_39,bored,wedding,"['pajamas', 'accessories']",prod_293,skirt,casual,green,winter,clicked,2025-04-24 19:21:43
user_216,romantic,normal_day,"['perfumes', 'scarves', 'accessories']",prod_298,top,casual,black,all,clicked,2025-06-28 13:21:43
user_444,bored,eid,['skirts'],prod_66,makeup,classic,green,autumn,added_to_cart,2025-04-14 20:21:43
user_303,energetic,work,"['skirts', 'scarves']",prod_51,scarf,casual,green,all,clicked,2025-06-26 02:21:43
user_203,happy,party,"['accessories', 'makeup']",prod_186,top,casual,black,summer,added_to_cart,2025-06-11 02:21:43
user_188,happy,work,"['tops', 'homewear', 'skirts']",prod_29,pajamas,trendy,pink,winter,purchased,2025-06-11 01:21:43
user_376,energetic,date_night,"['bags', 'perfumes']",prod_61,scarf,classic,green,spring,viewed,2025-04-24 04:21:43
user_401,happy,date_night,"['tops', 'heels', 'scarves']",prod_163,scarf,casual,white,autumn,viewed,2025-06-30 22:21:43
user_140,sad,normal_day,['pajamas'],prod_74,heels,floral,blue,autumn,added_to_cart,2025-06-12 11:21:43
user_264,happy,eid,"['bags', 'scarves', 'homewear']",prod_18,dress,floral,white,spring,purchased,2025-05-24 12:21:43
user_305,energetic,normal_day,"['perfumes', 'tops', 'accessories']",prod_273,bag,casual,beige,autumn,viewed,2025-05-25 07:21:43
user_263,energetic,date_night,['skirts'],prod_195,heels,classic,red,summer,viewed,2025-05-29 00:21:43
user_321,romantic,normal_day,['scarves'],prod_121,dress,elegant,blue,winter,viewed,2025-06-28 10:21:43
user_434,tired,wedding,"['tops', 'perfumes']",prod_200,makeup,cozy,red,spring,clicked,2025-06-07 01:21:43
user_447,bored,party,['makeup'],prod_88,perfume,elegant,white,all,clicked,2025-06-08 18:21:43
user_400,romantic,normal_day,"['skirts', 'pajamas']",prod_279,top,classic,black,spring,added_to_cart,2025-04-15 08:21:43
user_226,tired,wedding,"['tops', 'skirts']",prod_206,bag,cozy,green,summer,purchased,2025-06-28 17:21:43
user_16,sad,work,"['tops', 'pajamas']",prod_30,scarf,floral,white,spring,clicked,2025-05-20 13:21:43
user_385,bored,work,"['bags', 'heels']",prod_20,pajamas,casual,beige,all,viewed,2025-05-24 05:21:43
user_178,romantic,date_night,"['skirts', 'perfumes', 'tops']",prod_199,scarf,casual,white,spring,viewed,2025-04-13 04:21:43
user_419,bored,normal_day,"['bags', 'scarves']",prod_270,pajamas,cozy,green,winter,viewed,2025-06-08 11:21:43
user_479,sad,date_night,"['perfumes', 'makeup']",prod_195,heels,casual,green,summer,viewed,2025-07-04 14:21:43
user_13,bored,date_night,['perfumes'],prod_68,heels,elegant,black,spring,viewed,2025-05-14 08:21:43
user_71,energetic,normal_day,"['bags', 'accessories']",prod_205,top,floral,black,spring,viewed,2025-05-28 21:21:43
user_366,bored,date_night,"['scarves', 'dresses', 'tops']",prod_89,pajamas,cozy,white,all,viewed,2025-06-05 02:21:43
user_285,energetic,eid,"['homewear', 'perfumes', 'dresses']",prod_24,bag,elegant,red,summer,added_to_cart,2025-05-02 07:21:43
user_43,bored,party,['dresses'],prod_232,perfume,trendy,green,winter,clicked,2025-06-10 10:21:43
user_136,happy,wedding,"['homewear', 'dresses']",prod_124,skirt,classic,blue,autumn,viewed,2025-06-10 04:21:43
user_77,bored,date_night,"['perfumes', 'heels', 'dresses']",prod_29,dress,elegant,green,all,purchased,2025-05-23 03:21:43
user_161,happy,wedding,['scarves'],prod_75,perfume,casual,black,spring,added_to_cart,2025-07-01 12:21:43
user_124,happy,date_night,"['makeup', 'scarves']",prod_108,bag,cozy,green,all,purchased,2025-04-28 03:21:43
user_345,sad,party,"['dresses', 'accessories', 'bags']",prod_277,skirt,casual,green,spring,clicked,2025-05-21 06:21:43
user_314,romantic,normal_day,"['dresses', 'heels']",prod_5,top,trendy,white,spring,added_to_cart,2025-05-07 04:21:43
user_469,happy,wedding,"['makeup', 'heels']",prod_261,makeup,classic,green,spring,clicked,2025-04-18 14:21:43
user_137,romantic,normal_day,"['skirts', 'homewear']",prod_26,heels,floral,black,winter,added_to_cart,2025-06-10 14:21:43
user_472,tired,party,"['heels', 'homewear']",prod_139,skirt,trendy,beige,all,viewed,2025-05-23 09:21:43
user_134,tired,work,['scarves'],prod_211,scarf,trendy,beige,spring,added_to_cart,2025-04-22 02:21:43
user_290,romantic,work,"['accessories', 'scarves', 'tops']",prod_12,heels,elegant,beige,summer,clicked,2025-07-04 07:21:43
user_470,tired,party,"['tops', 'perfumes']",prod_113,pajamas,elegant,pink,all,viewed,2025-07-11 09:21:43
user_332,happy,date_night,"['skirts', 'bags']",prod_9,top,elegant,green,autumn,added_to_cart,2025-07-11 07:21:43
user_319,energetic,work,"['pajamas', 'scarves']",prod_221,perfume,casual,green,autumn,viewed,2025-05-07 07:21:43
user_48,sad,date_night,"['accessories', 'skirts']",prod_17,perfume,cozy,green,summer,clicked,2025-05-07 14:21:43
user_157,happy,date_night,"['skirts', 'bags', 'tops']",prod_237,makeup,cozy,green,autumn,purchased,2025-05-06 04:21:43
user_197,tired,normal_day,"['heels', 'scarves']",prod_11,makeup,trendy,black,all,added_to_cart,2025-06-24 14:21:43
user_278,sad,eid,"['homewear', 'skirts']",prod_12,pajamas,casual,red,summer,viewed,2025-06-12 00:21:43
user_123,romantic,work,"['makeup', 'bags']",prod_39,pajamas,casual,pink,spring,clicked,2025-05-18 07:21:43
user_110,happy,eid,"['dresses', 'scarves']",prod_223,makeup,cozy,black,spring,clicked,2025-04-19 11:21:43
user_459,sad,normal_day,"['accessories', 'makeup', 'perfumes']",prod_162,dress,cozy,pink,winter,clicked,2025-04-28 03:21:43
user_154,energetic,normal_day,"['homewear', 'perfumes']",prod_227,makeup,trendy,black,autumn,viewed,2025-07-08 08:21:43
user_133,energetic,work,"['makeup', 'pajamas']",prod_160,makeup,classic,black,summer,clicked,2025-06-12 01:21:43
user_32,bored,party,"['accessories', 'perfumes']",prod_243,dress,classic,beige,winter,viewed,2025-05-23 17:21:43
user_338,happy,party,['dresses'],prod_182,pajamas,casual,blue,autumn,clicked,2025-06-25 23:21:43
user_79,tired,party,"['homewear', 'scarves']",prod_181,makeup,elegant,blue,spring,viewed,2025-06-09 14:21:43
user_80,tired,date_night,"['dresses', 'heels']",prod_80,makeup,classic,pink,all,viewed,2025-06-04 03:21:43
user_342,romantic,party,"['accessories', 'tops']",prod_232,bag,trendy,green,autumn,viewed,2025-04-16 21:21:43
user_479,happy,party,['makeup'],prod_218,perfume,casual,white,autumn,viewed,2025-05-31 22:21:43
user_188,romantic,eid,"['bags', 'perfumes']",prod_221,makeup,casual,green,summer,clicked,2025-04-16 17:21:43
user_192,bored,eid,"['tops', 'scarves']",prod_118,top,cozy,red,summer,viewed,2025-06-09 22:21:43
user_134,energetic,work,"['pajamas', 'dresses', 'tops']",prod_169,perfume,classic,pink,autumn,purchased,2025-07-06 09:21:43
user_5,bored,eid,"['skirts', 'scarves']",prod_172,dress,cozy,white,all,viewed,2025-06-19 00:21:43
user_325,tired,party,"['accessories', 'makeup']",prod_44,skirt,elegant,green,autumn,added_to_cart,2025-05-12 23:21:43
user_271,energetic,eid,"['pajamas', 'scarves']",prod_275,dress,trendy,beige,winter,viewed,2025-06-23 17:21:43
user_378,energetic,wedding,"['scarves', 'bags', 'pajamas']",prod_101,skirt,classic,white,all,clicked,2025-05-15 06:21:43
user_476,energetic,party,['dresses'],prod_25,makeup,elegant,green,autumn,added_to_cart,2025-05-04 11:21:43
user_227,sad,eid,"['pajamas', 'homewear']",prod_129,bag,trendy,red,winter,viewed,2025-06-05 12:21:43
user_431,sad,date_night,['perfumes'],prod_25,top,classic,beige,summer,added_to_cart,2025-04-27 06:21:43
user_313,energetic,eid,"['scarves', 'bags', 'accessories']",prod_112,scarf,trendy,beige,summer,viewed,2025-07-03 18:21:43
user_269,romantic,eid,['skirts'],prod_123,pajamas,trendy,beige,autumn,clicked,2025-05-07 18:21:43
user_359,energetic,party,"['dresses', 'makeup']",prod_170,top,trendy,white,winter,viewed,2025-06-24 07:21:43
user_229,bored,eid,['heels'],prod_192,heels,classic,white,spring,clicked,2025-05-28 02:21:43
user_47,tired,normal_day,['perfumes'],prod_95,makeup,elegant,beige,summer,clicked,2025-06-08 11:21:43
user_89,romantic,normal_day,"['perfumes', 'skirts']",prod_83,pajamas,elegant,green,winter,viewed,2025-07-04 12:21:43
user_422,sad,party,"['homewear', 'perfumes', 'bags']",prod_187,heels,elegant,green,autumn,purchased,2025-06-29 01:21:43
user_124,energetic,work,['homewear'],prod_153,makeup,cozy,blue,winter,clicked,2025-05-26 14:21:43
user_80,happy,party,"['perfumes', 'homewear']",prod_41,heels,trendy,red,summer,clicked,2025-06-12 17:21:43
user_39,tired,eid,"['accessories', 'heels']",prod_179,dress,elegant,pink,autumn,clicked,2025-06-07 23:21:43
user_194,tired,date_night,['bags'],prod_168,dress,elegant,beige,winter,clicked,2025-05-25 22:21:43
user_393,bored,date_night,"['makeup', 'pajamas', 'scarves']",prod_80,top,floral,beige,summer,viewed,2025-06-05 21:21:43
user_421,sad,eid,['makeup'],prod_220,skirt,trendy,beige,summer,added_to_cart,2025-07-09 19:21:43
user_86,tired,eid,"['heels', 'scarves']",prod_79,bag,casual,pink,spring,viewed,2025-04-25 22:21:43
user_499,energetic,eid,['perfumes'],prod_58,perfume,elegant,green,autumn,clicked,2025-07-04 12:21:43
user_176,romantic,eid,['accessories'],prod_31,pajamas,floral,black,winter,clicked,2025-06-30 11:21:43
user_255,happy,normal_day,"['tops', 'perfumes', 'accessories']",prod_270,dress,elegant,green,all,clicked,2025-05-25 21:21:43
user_261,tired,date_night,['makeup'],prod_6,bag,classic,pink,autumn,viewed,2025-07-11 15:21:43
user_327,happy,eid,['bags'],prod_100,bag,cozy,black,winter,purchased,2025-07-10 04:21:43
user_487,romantic,date_night,"['tops', 'makeup']",prod_92,pajamas,casual,red,spring,viewed,2025-04-12 20:21:43
user_425,tired,eid,"['perfumes', 'pajamas']",prod_149,bag,cozy,blue,spring,viewed,2025-04-13 19:21:43
user_194,tired,wedding,"['heels', 'pajamas', 'bags']",prod_285,dress,trendy,green,spring,clicked,2025-06-27 08:21:43
user_220,romantic,normal_day,"['heels', 'makeup', 'accessories']",prod_80,makeup,floral,blue,spring,clicked,2025-05-30 15:21:43
user_378,tired,work,['makeup'],prod_275,heels,classic,blue,spring,viewed,2025-06-19 04:21:43
user_101,sad,party,"['perfumes', 'homewear']",prod_233,dress,floral,white,autumn,purchased,2025-06-21 21:21:43
user_273,energetic,date_night,"['homewear', 'bags']",prod_200,bag,trendy,black,all,viewed,2025-06-09 02:21:43
user_225,sad,party,['perfumes'],prod_68,heels,classic,beige,all,clicked,2025-06-25 12:21:43
user_460,romantic,date_night,"['dresses', 'tops']",prod_284,makeup,classic,red,winter,viewed,2025-05-12 22:21:43
user_409,bored,eid,"['bags', 'makeup']",prod_90,perfume,elegant,blue,spring,purchased,2025-04-15 05:21:43
user_331,happy,wedding,"['makeup', 'scarves', 'dresses']",prod_252,perfume,casual,pink,winter,added_to_cart,2025-07-06 10:21:43
user_20,energetic,date_night,"['perfumes', 'pajamas', 'dresses']",prod_120,bag,casual,white,winter,viewed,2025-05-17 12:21:43
user_494,bored,date_night,['bags'],prod_151,skirt,cozy,beige,autumn,purchased,2025-07-10 15:21:43
user_492,romantic,date_night,"['skirts', 'pajamas']",prod_182,bag,classic,green,spring,viewed,2025-04-30 19:21:43
user_136,bored,eid,"['makeup', 'perfumes']",prod_154,top,casual,beige,winter,added_to_cart,2025-07-02 18:21:43
user_151,happy,eid,"['bags', 'makeup']",prod_270,top,trendy,red,summer,added_to_cart,2025-04-18 04:21:43
user_390,tired,date_night,"['accessories', 'tops']",prod_51,scarf,trendy,blue,autumn,viewed,2025-04-20 01:21:43
user_329,energetic,normal_day,"['homewear', 'perfumes', 'heels']",prod_118,perfume,floral,black,spring,added_to_cart,2025-04-18 16:21:43
user_398,romantic,wedding,"['tops', 'pajamas', 'makeup']",prod_30,top,trendy,black,summer,viewed,2025-04-30 10:21:43
user_415,romantic,date_night,['pajamas'],prod_294,scarf,trendy,beige,summer,viewed,2025-05-26 01:21:43
user_312,bored,date_night,['bags'],prod_126,makeup,casual,red,autumn,viewed,2025-05-07 06:21:43
user_15,tired,work,"['skirts', 'pajamas']",prod_105,perfume,elegant,beige,all,clicked,2025-04-30 00:21:43
user_486,tired,date_night,"['bags', 'accessories']",prod_29,dress,floral,black,autumn,purchased,2025-04-24 00:21:43
user_190,happy,normal_day,"['dresses', 'perfumes', 'scarves']",prod_233,perfume,elegant,black,winter,viewed,2025-06-17 15:21:43
user_266,energetic,date_night,"['makeup', 'bags']",prod_209,top,elegant,black,winter,added_to_cart,2025-06-25 09:21:43
user_115,bored,work,"['accessories', 'tops']",prod_177,bag,trendy,white,spring,purchased,2025-05-05 07:21:43
user_450,bored,party,['pajamas'],prod_254,perfume,classic,blue,winter,purchased,2025-06-15 04:21:43
user_369,energetic,work,"['accessories', 'pajamas', 'makeup']",prod_1,top,cozy,beige,all,viewed,2025-06-29 12:21:43
user_160,happy,work,['homewear'],prod_227,skirt,casual,blue,all,clicked,2025-06-30 04:21:43
user_242,sad,wedding,"['homewear', 'dresses', 'heels']",prod_18,makeup,classic,blue,spring,viewed,2025-06-07 09:21:43
user_187,romantic,party,"['pajamas', 'perfumes']",prod_21,bag,cozy,beige,autumn,added_to_cart,2025-06-19 08:21:43
user_304,tired,wedding,['homewear'],prod_132,makeup,floral,green,spring,viewed,2025-05-22 06:21:43
user_137,happy,wedding,['tops'],prod_91,bag,casual,beige,summer,clicked,2025-04-29 03:21:43
user_351,energetic,date_night,"['bags', 'makeup']",prod_286,makeup,cozy,blue,spring,viewed,2025-06-29 06:21:43
user_413,bored,date_night,"['skirts', 'pajamas']",prod_10,makeup,trendy,green,winter,viewed,2025-06-27 06:21:43
user_413,happy,normal_day,['pajamas'],prod_273,makeup,cozy,beige,all,purchased,2025-06-29 15:21:43
user_76,bored,date_night,['makeup'],prod_168,perfume,casual,red,summer,purchased,2025-06-08 15:21:43
user_104,happy,work,"['dresses', 'pajamas', 'perfumes']",prod_32,pajamas,elegant,pink,winter,viewed,2025-05-11 03:21:43
user_216,bored,eid,"['scarves', 'accessories']",prod_105,bag,cozy,white,summer,viewed,2025-07-09 14:21:43
user_406,happy,normal_day,['perfumes'],prod_195,heels,trendy,pink,autumn,clicked,2025-06-02 15:21:43
user_110,romantic,wedding,"['homewear', 'heels', 'skirts']",prod_131,top,trendy,white,spring,viewed,2025-06-09 07:21:43
user_343,tired,wedding,['perfumes'],prod_294,pajamas,cozy,beige,spring,clicked,2025-05-18 13:21:43
user_250,energetic,eid,"['bags', 'heels', 'pajamas']",prod_227,perfume,elegant,beige,winter,added_to_cart,2025-06-07 23:21:43
user_341,happy,work,"['skirts', 'pajamas', 'heels']",prod_144,skirt,casual,pink,all,clicked,2025-04-15 00:21:43
user_492,tired,normal_day,"['bags', 'perfumes']",prod_243,scarf,elegant,black,summer,viewed,2025-05-07 07:21:43
user_139,bored,normal_day,"['makeup', 'tops']",prod_115,heels,cozy,white,autumn,viewed,2025-04-13 18:21:43
user_31,energetic,work,"['perfumes', 'pajamas']",prod_199,bag,floral,beige,winter,viewed,2025-05-20 04:21:43
user_217,tired,date_night,['bags'],prod_262,pajamas,classic,white,spring,viewed,2025-05-31 10:21:43
user_28,happy,wedding,"['homewear', 'makeup']",prod_202,top,elegant,blue,winter,clicked,2025-05-07 06:21:43
user_8,sad,eid,"['homewear', 'tops']",prod_62,makeup,elegant,red,all,viewed,2025-07-03 13:21:43
